Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2018-03-31,Jorapokhar,,,,,,,0.0,,,,,,476.33333333333337,
2018-04-01,Ahmedabad,80.56,,44.37,126.32,95.06,,44.37,118.21,52.22,10.26,49.38,7.55,579.0,Severe
2018-04-02,Jaipur,60.99,147.7,19.34,29.31,45.68,24.15,0.84,10.63,98.23,1.09,2.08,,150.0,Moderate
2018-04-03,Hyderabad,51.35,97.31,4.2,40.96,24.93,16.65,0.78,5.64,41.0,1.65,6.65,5.55,99.0,Satisfactory
2018-04-04,Lucknow,163.42,,23.57,60.3,47.29,30.05,0.49,13.52,38.72,0.56,0.85,,319.0,Very Poor
2018-04-05,Chennai,38.02,,10.79,19.4,14.11,29.5,1.07,7.03,56.64,0.0,0.0,,81.0,Satisfactory
2018-04-06,Visakhapatnam,38.43,102.08,9.74,35.61,26.06,9.51,0.56,10.75,14.98,4.36,9.32,2.21,89.0,Satisfactory
2018-04-07,Chennai,35.94,,15.42,18.76,17.41,21.23,0.59,4.99,42.24,1.17,3.35,,84.0,Satisfactory
2018-04-08,Visakhapatnam,23.42,42.92,2.35,21.57,12.33,6.97,0.31,2.33,65.33,2.3,5.17,1.36,84.0,Satisfactory
2018-04-09,Hyderabad,40.26,91.86,9.17,41.16,28.67,22.13,0.71,6.94,47.22,1.24,4.05,1.46,95.0,Satisfactory
2018-04-10,Kolkata,34.38,57.0,,40.97,,2.52,1.0,25.46,,,,,84.0,
2018-04-11,Kolkata,29.0,50.87,3.26,34.03,45.29,3.59,0.98,10.32,30.99,4.64,0.88,,73.0,Satisfactory
2018-04-12,Talcher,,,,,,,,,,,,,69.0,
2018-04-13,Talcher,,,10.66,20.28,29.24,6.71,4.84,71.73,47.09,0.32,0.0,,65.0,
2018-04-14,Chennai,22.23,,14.1,20.28,17.46,54.65,0.86,4.51,23.02,0.0,1.4,,61.0,Satisfactory
2018-04-15,Jaipur,37.67,114.8,8.38,35.9,35.45,23.19,0.6,7.43,60.73,0.35,8.62,,125.0,Moderate
2018-04-16,Mumbai,,,,,40.71,,1.29,,,0.0,0.0,0.0,101.5,
2018-04-17,Visakhapatnam,27.23,85.09,11.53,33.99,27.44,11.95,0.64,27.9,13.08,5.94,12.6,3.14,78.0,Satisfactory
2018-04-18,Hyderabad,37.19,92.25,5.22,35.18,22.78,17.25,0.61,9.98,45.82,1.12,6.12,2.46,93.0,Satisfactory
2018-04-19,Chennai,27.35,,13.64,23.87,18.85,38.75,0.93,3.44,28.49,2.53,7.84,,71.0,Satisfactory
2018-04-20,Jaipur,79.58,283.19,11.43,38.54,42.25,25.2,0.85,9.92,45.52,0.3,10.92,,202.0,Poor
2018-04-21,Amritsar,21.1,77.96,,8.67,,8.02,0.62,4.65,,,,,66.0,Satisfactory
2018-04-22,Patna,91.41,,10.35,9.21,8.67,,1.06,51.38,63.48,0.27,3.22,1.0,237.0,Poor
2018-04-23,Delhi,76.11,219.94,17.48,39.43,43.95,27.09,1.03,12.89,63.78,1.83,3.31,0.0,197.0,Moderate
2018-04-24,Amaravati,23.35,91.83,4.6,7.1,7.6,7.8,0.62,11.15,34.95,0.0,0.52,,242.0,
2018-04-25,Delhi,117.56,313.41,46.07,82.47,77.25,31.94,2.02,15.1,48.81,6.04,8.18,0.0,287.0,Poor
2018-04-26,Kolkata,,,3.05,24.11,27.16,12.12,0.0,,,2.85,0.0,,319.0,
2018-04-27,Delhi,107.47,336.49,22.69,49.86,54.16,51.03,1.41,12.96,69.49,2.86,4.75,0.0,351.0,Very Poor
2018-04-28,Lucknow,79.19,,21.65,62.8,30.87,23.09,0.47,12.83,41.36,0.0,0.0,,195.0,Moderate
2018-04-29,Jaipur,56.72,181.87,8.52,32.45,40.97,11.99,0.5,5.78,68.36,0.61,21.78,,157.0,Moderate
2018-04-30,Mumbai,,,,,,,,,,,,,111.0,
2018-05-01,Visakhapatnam,14.65,58.94,5.99,29.04,20.39,9.81,0.43,4.0,37.8,3.07,6.61,2.22,65.0,Satisfactory
2018-05-02,Jorapokhar,,,6.34,6.81,,6.67,0.0,,25.86,,,,88.5,
2018-05-03,Talcher,72.57,103.33,45.49,17.06,45.6,37.2,1.75,53.83,23.47,0.0,0.0,,112.0,Moderate
2018-05-04,Amritsar,46.96,117.05,,8.24,,5.14,0.8,4.5,,,,,104.0,Moderate
2018-05-05,Visakhapatnam,18.79,72.55,9.84,25.71,21.68,9.26,0.42,4.96,15.94,3.87,9.6,2.45,77.0,Satisfactory
2018-05-06,Patna,100.12,,11.57,77.23,27.65,,1.23,44.43,64.94,11.36,89.51,26.17,198.0,Moderate
2018-05-07,Ahmedabad,41.04,,7.56,28.36,19.48,,7.56,54.07,,5.02,20.38,0.65,228.0,Poor
2018-05-08,Amritsar,31.61,81.6,,8.21,,5.13,0.53,5.14,,,,,82.0,Satisfactory
2018-05-09,Kolkata,,,3.45,24.03,27.48,7.18,0.0,,,1.18,2.96,,91.5,
2018-05-10,Hyderabad,33.83,74.91,3.68,31.53,19.53,15.07,0.63,5.28,45.59,0.97,5.2,0.95,101.0,Moderate
2018-05-11,Amaravati,12.42,36.29,4.47,10.28,9.11,4.63,0.51,5.82,36.88,0.03,0.21,0.15,52.0,Satisfactory
2018-05-12,Gurugram,173.13,376.01,17.19,23.65,32.9,,0.46,,36.24,1.95,,,322.0,Very Poor
2018-05-13,Amaravati,16.78,42.22,2.87,5.94,5.57,7.82,0.4,7.31,50.24,0.21,0.74,,84.0,Satisfactory
2018-05-14,Chennai,25.14,,12.41,24.3,20.3,29.59,1.15,6.23,34.08,1.81,2.77,,71.0,Satisfactory
2018-05-15,Brajrajnagar,45.36,74.62,4.27,16.05,20.32,7.52,3.17,12.69,23.72,0.0,,,116.0,Moderate
2018-05-16,Amritsar,56.32,136.55,,8.27,,5.11,0.66,6.05,,,,,127.0,Moderate
2018-05-17,Lucknow,152.65,,5.37,45.31,26.18,36.24,0.47,10.36,40.03,0.0,0.0,,301.0,Very Poor
2018-05-18,Patna,79.59,,6.5,26.78,11.09,,1.04,45.29,84.77,6.56,58.54,28.55,156.0,Moderate
2018-05-19,Talcher,69.14,120.9,21.05,10.7,23.79,27.74,1.88,43.34,19.73,0.0,0.0,,141.0,Moderate
2018-05-20,Kolkata,,,,,25.46,10.75,0.0,,,0.83,2.57,,148.33333333333334,
2018-05-21,Visakhapatnam,19.4,73.38,9.79,28.18,21.87,9.49,0.41,11.28,12.4,5.31,11.44,3.79,155.66666666666666,
2018-05-22,Talcher,80.66,147.79,13.05,6.86,8.18,13.52,1.98,32.74,22.57,0.0,0.0,,163.0,Moderate
2018-05-23,Mumbai,24.32,93.09,14.02,15.9,31.4,,1.31,23.83,53.32,0.38,,,81.0,Satisfactory
2018-05-24,Hyderabad,36.41,93.09,4.43,32.39,20.82,13.99,0.78,6.42,47.17,1.01,4.99,1.7,104.0,Moderate
2018-05-25,Chennai,28.46,,13.53,21.67,19.86,71.63,0.86,6.2,24.94,0.0,0.25,,64.0,Satisfactory
2018-05-26,Thiruvananthapuram,22.6,44.1,2.88,15.31,10.47,2.75,0.95,5.08,54.81,,,,78.0,Satisfactory
2018-05-27,Kolkata,,,,,27.47,7.67,0.0,,,0.59,1.79,,178.5,
2018-05-28,Gurugram,130.49,224.05,10.41,30.64,28.45,,0.48,1.67,41.57,2.53,,,279.0,Poor
2018-05-29,Hyderabad,34.68,91.62,3.27,28.48,17.59,12.87,0.64,6.41,46.07,1.06,7.43,1.54,84.0,Satisfactory
2018-05-30,Lucknow,84.9,,7.4,45.48,29.11,34.3,0.21,6.64,,0.0,0.0,,214.0,Poor
2018-05-31,Amaravati,31.82,74.79,3.17,9.57,7.76,9.97,0.32,9.41,100.6,,,,150.0,Moderate
2018-06-01,Brajrajnagar,,,,,,,,,,,,,104.5,
2018-06-02,Thiruvananthapuram,13.59,27.32,3.1,16.03,10.85,3.04,0.86,5.44,28.29,,,,59.0,Satisfactory
2018-06-03,Lucknow,94.26,,4.28,28.97,21.89,34.28,0.66,7.86,8.51,0.0,0.0,,179.0,Moderate
2018-06-04,Lucknow,117.76,,4.28,29.4,22.07,34.29,0.58,7.28,9.83,0.0,0.0,,225.0,Poor
2018-06-05,Ahmedabad,51.54,,13.48,51.04,34.95,,13.48,37.58,6.9,5.61,31.16,0.65,297.0,Poor
2018-06-06,Ahmedabad,54.35,,11.58,50.45,33.25,,11.58,49.66,14.85,5.31,25.54,0.65,319.0,Very Poor
2018-06-07,Brajrajnagar,42.67,74.46,2.58,9.62,12.19,14.54,2.36,12.53,19.24,2.03,,,106.0,Moderate
2018-06-08,Ahmedabad,55.77,,13.06,45.87,32.12,,13.06,44.42,13.14,5.04,23.88,0.65,321.0,Very Poor
2018-06-09,Jaipur,49.28,101.89,9.29,18.54,23.49,23.33,0.53,10.74,30.99,0.72,2.64,,160.0,Moderate
2018-06-10,Lucknow,54.84,,2.15,13.45,19.79,36.67,0.48,10.4,11.82,0.0,0.0,,133.0,Moderate
2018-06-11,Visakhapatnam,30.94,87.54,7.83,44.8,30.2,10.87,0.41,11.93,29.61,4.57,10.77,2.06,82.0,Satisfactory
2018-06-12,Gurugram,252.23,,9.86,25.31,24.1,,0.08,1.26,22.91,0.23,,,283.0,Poor
2018-06-13,Patna,80.99,,6.53,26.2,10.75,,0.8,,53.56,5.42,50.82,27.25,139.0,Moderate
2018-06-14,Jorapokhar,,,8.81,10.76,,5.92,3.75,,,,,,148.5,
2018-06-15,Brajrajnagar,88.97,,4.85,13.34,18.18,7.09,2.6,12.62,15.58,1.84,,,158.0,Moderate
2018-06-16,Delhi,127.32,516.85,10.15,25.0,29.76,28.12,0.68,7.29,45.76,3.36,5.58,0.0,531.0,Severe
2018-06-17,Amaravati,24.23,78.11,3.0,8.32,6.95,10.85,0.98,9.0,59.68,,,,87.0,Satisfactory
2018-06-18,Jorapokhar,,,,,,,,,,,,,84.0,
2018-06-19,Bengaluru,32.62,100.12,8.27,12.51,17.4,39.88,1.06,4.53,14.71,0.64,1.24,,81.0,Satisfactory
2018-06-20,Gurugram,173.6,,10.58,21.56,26.12,,1.33,10.0,43.45,0.33,,,325.0,Very Poor
2018-06-21,Ahmedabad,39.02,,33.35,49.53,49.05,,33.35,40.84,,4.85,66.65,1.88,471.0,Severe
2018-06-22,Delhi,83.98,247.55,23.62,45.06,53.22,44.46,0.99,12.38,64.38,4.69,13.08,21.62,249.0,Poor
2018-06-23,Kolkata,22.95,44.58,1.14,25.76,26.85,5.38,0.38,1.06,22.84,1.67,2.63,,47.0,Good
2018-06-24,Thiruvananthapuram,15.29,25.55,3.1,10.06,7.85,2.53,0.81,5.83,29.0,,,,51.0,Satisfactory
2018-06-25,Mumbai,13.38,55.71,13.15,9.81,22.96,,1.19,18.61,48.68,0.36,,,77.0,Satisfactory
2018-06-26,Kolkata,30.5,46.08,1.27,37.12,38.33,3.19,0.38,2.29,34.84,2.05,4.41,,61.0,Satisfactory
2018-06-27,Chennai,76.53,,7.73,20.83,15.13,36.12,0.81,5.84,25.83,0.0,4.17,,133.0,Moderate
2018-06-28,Jorapokhar,,,,,,,,,,,,,99.0,
2018-06-29,Hyderabad,18.18,57.2,3.48,22.68,14.57,9.63,0.3,5.38,23.37,0.34,3.21,0.29,65.0,Satisfactory
2018-06-30,Brajrajnagar,46.65,94.54,6.6,10.23,16.84,4.88,2.6,12.53,10.8,1.59,,,109.0,Moderate
2018-07-01,Gurugram,37.7,,8.49,21.38,22.37,,0.9,6.38,24.7,0.0,,,76.0,Satisfactory
2018-07-02,Patna,55.72,,16.48,76.11,29.72,,1.1,40.03,38.71,2.78,38.58,11.66,97.0,Satisfactory
2018-07-03,Lucknow,43.54,,13.47,27.02,25.08,37.67,0.67,6.68,49.14,0.21,0.16,,111.0,Moderate
2018-07-04,Brajrajnagar,36.48,62.09,5.99,10.39,16.28,4.94,2.43,12.62,8.97,1.2,,,108.0,Moderate
2018-07-05,Ahmedabad,37.15,,34.33,58.02,53.92,,34.33,34.41,1.04,7.62,47.28,5.26,510.0,Severe
2018-07-06,Jorapokhar,,159.22,6.53,6.8,,6.59,0.35,30.23,9.44,,,,111.0,Moderate
2018-07-07,Thiruvananthapuram,16.08,44.91,3.13,8.66,7.15,1.89,0.78,5.85,29.99,,,,53.0,Satisfactory
2018-07-08,Hyderabad,19.92,45.9,4.05,25.11,16.11,27.07,0.28,5.61,20.17,0.78,4.73,2.41,62.0,Satisfactory
2018-07-09,Amaravati,16.83,38.25,3.04,7.43,6.51,9.56,0.37,5.69,61.43,0.28,0.21,,75.0,Satisfactory
2018-07-10,Chennai,56.32,,7.12,19.54,14.04,57.23,0.82,5.36,17.08,0.0,1.63,,103.0,Moderate
2018-07-11,Patna,49.47,,29.43,76.16,38.51,,1.11,50.3,59.46,3.42,34.94,19.97,99.0,Satisfactory
2018-07-12,Jorapokhar,,98.9,7.33,7.15,,6.73,0.29,25.75,16.8,,,,102.0,Moderate
2018-07-13,Chennai,45.82,,11.07,23.06,18.65,53.15,0.77,5.81,13.4,0.0,2.48,,84.0,Satisfactory
2018-07-14,Thiruvananthapuram,11.88,36.38,3.06,8.59,7.06,1.99,0.75,6.97,27.58,,,,50.0,Good
2018-07-15,Bengaluru,17.08,63.33,12.09,12.25,16.7,20.98,0.71,6.66,17.01,0.33,2.35,,62.0,Satisfactory
2018-07-16,Brajrajnagar,17.13,25.16,5.52,7.81,13.31,6.94,2.07,12.26,6.28,0.44,,,101.0,Moderate
2018-07-17,Amritsar,22.09,41.49,10.07,9.35,16.76,7.6,0.0,2.67,34.97,1.92,1.31,4.28,49.0,Good
2018-07-18,Bengaluru,18.83,56.14,6.08,13.81,11.96,21.62,0.8,7.75,17.83,0.58,3.5,,57.0,Satisfactory
2018-07-19,Amritsar,18.52,53.06,10.44,8.73,15.41,7.65,0.25,3.39,41.53,1.69,1.05,4.41,49.5,
2018-07-20,Amaravati,14.48,35.5,5.28,12.77,11.09,12.61,0.5,9.81,24.28,0.19,0.07,0.1,42.0,Good
2018-07-21,Amaravati,17.96,47.61,5.68,14.95,12.66,14.75,0.69,6.51,32.73,0.19,0.12,0.15,73.0,Satisfactory
2018-07-22,Lucknow,23.63,,9.46,27.46,22.11,29.52,1.13,5.85,10.97,0.26,0.28,,77.0,Satisfactory
2018-07-23,Jaipur,25.16,58.85,9.78,14.22,23.83,10.48,0.63,8.89,22.8,0.69,2.48,,57.0,Satisfactory
2018-07-24,Chennai,49.87,,9.38,20.72,16.3,81.33,0.81,6.18,19.22,0.0,2.52,,87.0,Satisfactory
2018-07-25,Amaravati,17.79,68.97,7.15,16.25,14.55,14.24,0.62,10.42,26.08,0.16,0.08,0.2,86.0,Satisfactory
2018-07-26,Thiruvananthapuram,14.85,40.29,2.95,8.08,6.68,1.82,0.74,6.06,27.3,,,,53.0,Satisfactory
2018-07-27,Chennai,41.69,,10.76,24.76,19.2,61.41,0.85,5.64,17.6,0.0,7.55,,63.0,Satisfactory
2018-07-28,Jaipur,48.42,115.76,9.58,17.69,27.27,7.43,0.52,8.71,19.37,0.43,1.47,,117.0,Moderate
2018-07-29,Ahmedabad,38.1,,27.77,47.92,44.1,,27.77,25.27,,4.78,26.7,0.65,429.0,Severe
2018-07-30,Thiruvananthapuram,13.55,37.53,2.91,5.95,5.53,2.21,0.93,5.99,28.73,,,,58.0,Satisfactory
2018-07-31,Lucknow,18.21,,10.67,28.27,23.39,23.68,0.68,5.77,38.62,0.24,0.29,,84.0,Satisfactory
2018-08-01,Jaipur,63.97,178.41,14.02,30.99,33.17,18.31,0.51,8.75,47.11,0.35,1.25,,147.0,Moderate
2018-08-02,Visakhapatnam,40.26,109.01,9.59,34.1,25.94,8.08,0.33,7.57,19.84,3.5,10.82,2.71,117.0,Moderate
2018-08-03,Lucknow,42.01,,11.51,28.11,23.74,11.25,0.74,5.51,11.97,0.25,0.33,,75.0,Satisfactory
2018-08-04,Kolkata,42.38,80.48,5.55,31.76,37.31,6.73,1.27,4.03,21.45,1.27,11.28,,82.0,Satisfactory
2018-08-05,Bengaluru,20.75,81.19,17.45,15.27,23.82,19.42,0.83,7.15,13.44,0.4,2.68,,77.0,Satisfactory
2018-08-06,Amritsar,,47.79,11.72,8.08,19.81,3.92,,6.87,34.94,1.76,1.19,7.62,66.0,Satisfactory
2018-08-07,Delhi,44.54,110.19,18.64,26.15,31.04,40.11,0.98,10.65,32.06,1.55,24.7,0.59,123.0,Moderate
2018-08-08,Amaravati,16.73,40.15,6.61,16.05,14.0,19.69,0.44,9.02,20.11,0.11,0.07,0.13,47.0,Good
2018-08-09,Visakhapatnam,44.7,109.74,11.97,37.98,29.93,10.93,0.61,9.11,13.38,4.69,12.87,3.73,100.0,Satisfactory
2018-08-10,Patna,60.95,,32.33,78.21,40.88,,1.37,13.15,60.3,2.98,30.72,15.49,105.0,Moderate
2018-08-11,Visakhapatnam,34.35,71.82,20.47,42.32,39.15,8.31,0.6,4.71,6.46,4.96,19.14,4.38,93.0,Satisfactory
2018-08-12,Mumbai,9.7,42.34,12.42,20.86,33.28,,1.22,11.92,38.31,0.29,,,67.0,Satisfactory
2018-08-13,Ahmedabad,32.05,,29.19,48.62,45.5,,29.19,42.09,10.76,5.34,21.8,0.65,469.0,Severe
2018-08-14,Jorapokhar,,118.01,6.98,7.37,,6.62,0.4,33.78,4.52,,,,126.0,Moderate
2018-08-15,Thiruvananthapuram,6.0,42.0,2.85,2.62,3.18,1.56,0.44,6.13,20.32,,,,68.0,Satisfactory
2018-08-16,Visakhapatnam,43.39,111.67,13.98,34.25,29.58,11.48,0.86,6.0,11.48,6.26,12.07,5.15,65.5,
2018-08-17,Amaravati,11.39,24.61,3.02,7.96,6.77,13.6,0.96,11.82,26.34,0.1,0.02,0.1,63.0,Satisfactory
2018-08-18,Amaravati,12.51,32.52,2.71,6.6,5.8,14.61,0.86,9.47,28.28,0.1,0.02,0.1,53.0,Satisfactory
2018-08-19,Brajrajnagar,28.27,44.95,4.53,8.36,12.89,3.79,0.2,12.88,5.71,0.44,,,54.0,Satisfactory
2018-08-20,Amritsar,,39.04,9.14,10.14,19.27,6.17,0.32,5.76,34.69,1.97,1.34,8.03,61.0,Satisfactory
2018-08-21,Lucknow,31.04,,10.83,24.24,24.15,24.98,0.68,7.8,8.9,0.12,0.21,,82.0,Satisfactory
2018-08-22,Talcher,22.35,11.09,37.72,,25.84,23.11,2.62,18.48,22.24,0.0,0.0,,110.0,Moderate
2018-08-23,Ahmedabad,38.65,,30.68,60.26,52.29,,30.68,146.84,16.31,5.28,28.84,1.07,482.0,Severe
2018-08-24,Bengaluru,18.74,60.28,22.92,18.94,34.56,21.91,0.82,7.81,12.61,0.54,2.52,,62.0,Satisfactory
2018-08-25,Thiruvananthapuram,15.88,42.72,3.01,4.2,4.64,2.22,1.73,5.95,37.06,,,,92.0,Satisfactory
2018-08-26,Bengaluru,18.42,60.03,21.34,18.03,31.57,23.73,0.93,7.07,13.19,0.29,1.83,,70.0,Satisfactory
2018-08-27,Thiruvananthapuram,15.94,37.14,2.88,4.3,4.58,2.28,2.73,6.19,35.69,,,,114.0,Moderate
2018-08-28,Bengaluru,21.93,63.28,20.83,18.83,31.9,22.82,0.81,6.5,12.42,0.3,2.02,,64.0,Satisfactory
2018-08-29,Amaravati,22.65,57.46,4.52,16.8,12.7,19.88,1.18,8.89,29.44,0.1,0.08,0.1,83.0,Satisfactory
2018-08-30,Bengaluru,23.33,66.23,22.69,17.92,32.55,19.65,0.79,7.56,11.59,0.32,2.43,,68.0,Satisfactory
2018-08-31,Patna,52.89,,31.38,81.0,40.02,,1.03,25.04,42.56,3.47,34.6,19.06,106.0,Moderate
2018-09-01,Jorapokhar,,123.14,7.02,6.93,,6.71,0.39,39.45,43.97,,,,148.0,Moderate
2018-09-02,Visakhapatnam,39.86,99.71,12.03,37.89,29.94,8.39,1.0,25.01,18.72,4.63,15.94,2.99,87.0,Satisfactory
2018-09-03,Kolkata,33.71,54.09,3.63,33.64,37.27,11.48,1.19,4.48,24.14,1.69,7.56,,71.0,Satisfactory
2018-09-04,Lucknow,41.71,,10.46,29.19,26.07,28.44,0.99,6.44,9.69,0.1,0.46,,83.0,Satisfactory
2018-09-05,Hyderabad,27.05,87.39,5.13,26.36,17.59,11.1,0.38,8.05,14.3,1.77,14.34,19.46,72.0,Satisfactory
2018-09-06,Amaravati,25.11,81.43,6.01,21.87,16.61,16.71,1.57,11.73,31.81,0.09,0.08,,96.0,Satisfactory
2018-09-07,Thiruvananthapuram,17.55,45.48,2.88,6.46,5.73,2.47,0.9,6.0,31.62,,,,58.0,Satisfactory
2018-09-08,Visakhapatnam,47.03,134.82,10.82,37.44,28.72,8.34,0.88,8.23,27.53,4.66,10.89,3.14,110.0,Moderate
2018-09-09,Hyderabad,34.85,91.9,9.53,24.19,20.62,13.82,0.42,8.8,23.55,1.1,9.66,0.58,79.0,Satisfactory
2018-09-10,Chennai,41.96,,10.4,18.5,28.9,22.0,0.78,5.85,35.48,0.03,0.05,,68.0,Satisfactory
2018-09-11,Patna,57.38,,9.91,38.85,16.07,,0.46,31.92,57.12,1.91,32.98,6.87,89.0,Satisfactory
2018-09-12,Lucknow,38.51,,9.98,27.41,26.3,28.82,1.34,3.94,23.28,0.05,1.33,,96.0,Satisfactory
2018-09-13,Gurugram,42.36,,21.27,19.48,27.27,,0.52,6.71,6.67,2.69,,,70.0,Satisfactory
2018-09-14,Brajrajnagar,,,,,,,,,,,,,93.0,
2018-09-15,Patna,63.78,,26.69,58.81,32.93,,0.94,25.01,78.76,2.3,31.02,8.03,116.0,Moderate
2018-09-16,Jaipur,43.96,95.56,8.63,22.94,28.2,11.46,0.71,8.59,34.71,0.55,15.77,,99.0,Satisfactory
2018-09-17,Brajrajnagar,,,,,,,,,,,,,77.0,
2018-09-18,Thiruvananthapuram,12.38,35.01,2.88,7.9,6.53,2.54,0.84,6.07,31.54,,,,55.0,Satisfactory
2018-09-19,Talcher,,,,,,28.84,,,10.77,,,,200.5,
2018-09-20,Gurugram,226.92,,33.08,40.48,34.7,,0.29,6.92,43.1,2.6,,,346.0,Very Poor
2018-09-21,Mumbai,42.73,114.46,38.25,28.18,66.41,,1.92,14.14,43.7,1.41,,,113.0,Moderate
2018-09-22,Bengaluru,24.45,80.93,21.53,30.37,40.33,20.87,0.83,7.24,21.83,0.72,2.77,,77.0,Satisfactory
2018-09-23,Amaravati,19.69,50.18,3.1,12.18,9.0,16.71,0.43,12.28,27.91,0.0,0.02,,52.0,Satisfactory
2018-09-24,Bengaluru,22.6,56.12,16.43,35.0,37.99,22.95,0.93,6.7,29.89,0.71,2.62,,85.0,Satisfactory
2018-09-25,Patna,73.45,,11.5,52.75,20.64,,0.88,24.64,73.78,2.7,31.53,11.9,155.0,Moderate
2018-09-26,Talcher,,0.16,,51.75,,24.28,,2.24,12.83,,,,16.0,Good
2018-09-27,Talcher,,0.14,,56.73,,26.21,,3.36,14.33,,,,23.0,Good
2018-09-28,Delhi,83.78,214.66,86.96,44.68,93.15,35.57,1.78,12.98,37.24,6.51,75.0,0.12,200.0,Moderate
2018-09-29,Thiruvananthapuram,15.29,27.84,2.83,7.36,6.2,2.53,0.97,5.54,40.25,,,,58.0,Satisfactory
2018-09-30,Jorapokhar,,,,,,,,,,,,,61.0,
2018-10-01,Brajrajnagar,,,,,,,,,,,,,64.0,
2018-10-02,Bengaluru,14.51,51.79,11.08,19.67,26.83,13.69,0.74,6.36,15.9,0.23,1.19,,67.0,Satisfactory
2018-10-03,Thiruvananthapuram,18.9,34.18,3.05,9.29,7.24,3.83,1.1,5.22,27.8,,,,67.0,Satisfactory
2018-10-04,Bengaluru,21.47,46.9,16.7,21.67,32.94,13.65,0.8,6.52,8.9,0.32,1.3,,65.0,Satisfactory
2018-10-05,Talcher,,,,96.28,,23.71,,5.86,15.7,,,,158.0,
2018-10-06,Lucknow,123.5,,18.05,45.87,38.52,37.36,1.11,6.17,29.63,0.2,0.48,,251.0,Poor
2018-10-07,Amaravati,68.66,163.06,11.84,36.24,28.91,26.12,0.86,10.92,28.42,0.09,0.07,,121.0,Moderate
2018-10-08,Lucknow,106.14,,21.02,48.29,41.67,37.08,1.16,6.38,30.61,0.82,0.41,,272.0,Poor
2018-10-09,Ahmedabad,160.05,,34.65,115.92,82.4,,34.65,90.5,48.77,3.87,21.26,7.16,844.0,Severe
2018-10-10,Gurugram,96.1,186.32,13.37,57.05,46.78,,0.99,7.52,50.92,2.61,,,284.0,Poor
2018-10-11,Visakhapatnam,49.33,137.83,14.88,63.88,46.08,14.13,0.96,28.82,22.92,7.92,25.12,5.2,106.0,Moderate
2018-10-12,Visakhapatnam,43.88,110.35,10.23,49.84,34.83,12.58,0.69,12.45,29.07,6.08,18.5,3.65,115.0,Moderate
2018-10-13,Amaravati,47.2,116.44,5.83,28.13,19.71,19.97,0.88,16.73,36.92,0.06,0.09,,109.0,Moderate
2018-10-14,Ahmedabad,110.05,,19.73,114.23,38.17,,19.73,101.29,51.12,3.87,21.26,7.16,403.0,Severe
2018-10-15,Mumbai,49.42,153.48,47.95,32.3,80.26,,2.34,20.27,51.95,1.86,,,135.0,Moderate
2018-10-16,Brajrajnagar,,,,,,,,,,,,,126.5,
2018-10-17,Talcher,14.62,0.19,107.23,4.85,74.17,25.23,2.41,9.4,12.52,,,,118.0,Moderate
2018-10-18,Jorapokhar,,293.44,7.13,7.18,,6.61,0.0,,26.8,,,,245.0,Poor
2018-10-19,Patna,107.26,,23.19,63.53,30.52,,2.0,29.65,58.09,3.23,34.9,12.58,260.0,Poor
2018-10-20,Brajrajnagar,,123.54,12.92,10.15,23.06,5.1,0.0,12.86,6.24,0.52,,,128.0,Moderate
2018-10-21,Amritsar,41.99,143.94,23.68,29.28,41.44,17.11,0.01,5.58,18.68,13.33,1.7,12.19,115.0,Moderate
2018-10-22,Gurugram,126.27,251.38,18.57,30.62,32.5,,1.27,8.25,34.98,2.24,1.99,,315.0,Very Poor
2018-10-23,Talcher,66.55,0.23,53.97,8.34,49.57,23.13,2.58,21.46,16.15,,,,123.0,Moderate
2018-10-24,Ahmedabad,103.71,,34.72,111.67,45.91,,34.72,54.23,119.43,3.87,21.26,7.16,906.0,Severe
2018-10-25,Brajrajnagar,9.59,115.07,14.71,19.83,26.35,16.29,0.34,13.42,8.96,0.38,,,107.0,Moderate
2018-10-26,Jorapokhar,,299.21,6.86,7.42,,6.6,0.0,,31.37,,,,215.0,Poor
2018-10-27,Hyderabad,57.44,145.22,13.24,60.75,42.38,10.5,0.68,16.45,27.8,6.3,54.43,13.98,117.0,Moderate
2018-10-28,Brajrajnagar,,104.53,16.86,20.31,31.6,17.22,0.45,12.82,9.47,0.62,,,112.0,Moderate
2018-10-29,Delhi,231.83,427.06,84.12,62.22,104.22,48.43,2.67,16.66,53.2,9.06,74.48,3.04,397.0,Very Poor
2018-10-30,Hyderabad,57.32,121.32,5.54,47.35,28.61,11.99,0.58,14.14,41.46,5.31,42.2,8.99,115.0,Moderate
2018-10-31,Mumbai,41.76,111.56,36.52,38.88,75.41,,1.95,16.61,37.97,0.96,,,106.0,Moderate
2018-11-01,Jaipur,71.04,159.56,39.0,55.17,81.51,22.34,1.91,13.46,56.74,2.46,4.4,,195.0,Moderate
2018-11-02,Chennai,28.58,,11.29,15.78,27.01,103.28,1.1,5.72,17.25,0.2,0.89,,89.0,Satisfactory
2018-11-03,Hyderabad,25.96,59.8,6.81,32.84,22.01,10.51,0.48,4.13,23.14,1.89,11.06,1.46,58.0,Satisfactory
2018-11-04,Delhi,97.27,179.85,14.18,34.18,30.79,36.62,1.0,15.01,51.96,2.56,19.99,0.31,238.0,Poor
